"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL510587"	""	"None"	"563.68"	"2"	"5.48"	"9f"	"C/C(=C\c1ccccc1)c1ccc(C(=O)/N=c2\[nH]c3cc(N(C)C(=O)c4ccccc4)ccc3n2CCC(N)=O)s1"	"IC50"	"'='"	"75.0"	"nM"	"7.12"	""	""	"UO_0000065"	"12.64"	"0.24"	"1.64"	"6.27"	"0"	"CHEMBL942219"	"Inhibition of ITK by DELPHIA"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152261"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""
"CHEMBL1684656"	""	"None"	"347.47"	"0"	"4.38"	"11q"	"Cc1ccc2cc(-c3n[nH]c4ccc(NC(C)CN(C)C)cc34)[nH]c2c1"	"IC50"	"'='"	"27.0"	"nM"	"7.57"	""	""	"UO_0000065"	"21.78"	"0.40"	"3.19"	"12.67"	"0"	"CHEMBL1685631"	"Inhibition of recombinant GST-tagged full-length ITK expressed in baculovirus expression system after 30 mins by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1681705"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL563845"	""	"None"	"387.44"	"0"	"4.97"	"EGFR_ErbB_2_Inhibitor"	"COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC"	"Residual Activity"	"'='"	"107.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219225"	"Millipore: Percentage of residual kinase activity of ITK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL116070"	""	"None"	"349.21"	"0"	"3.95"	"SID103905046"	"NC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963747"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ITK"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL398951"	""	"None"	"415.50"	"0"	"3.41"	"SID103904813"	"N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCCN4CCOCC4)cc2-3)cn1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963747"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ITK"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1778718"	""	"None"	"315.38"	"0"	"4.07"	"23a"	"Cc1cc(-c2cccc(N)c2)c(/C=C2\C(=O)Nc3ccccc32)[nH]1"	"Inhibition"	"'='"	"34.2"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1781094"	"Inhibition of ITK at 4 uM by mobility shift assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1777751"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2011"	"None"	""
"CHEMBL1909407"	""	"None"	"374.85"	"0"	"2.65"	"SB-220025-A"	"Cl.Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1"	"Inhibition"	"'='"	"0.6"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL257113"	"GW734508X"	"None"	"333.39"	"0"	"3.85"	"GW734508X"	"Cc1nnc(-c2cccc(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1"	"Inhibition"	"'='"	"2.05"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962115"	"GSK_PKIS: ITK mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL3936298"	""	"None"	"415.50"	"0"	"2.85"	"Example 3; I-1"	"Cc1cc(Nc2cc(N3CCC3)nc(O[C@H]3CCN(C(=O)OC(C)(C)C)C3)n2)[nH]n1"	"Ki"	"'<'"	"1000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3880811"	"Inhibition of human Itk kinase using SAM68 protein (delta 332 to 443 residues) substrate and and [gamma-33P]-ATP pre-incubated for 10 mins before [gamma-33P]-ATP addition and measured after 10 mins by by liquid scintillation counting method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3880404"	"38"	"Patent Bioactivity Data"	""	"2007"	"None"	""
"CHEMBL2218930"	""	"None"	"473.55"	"1"	"5.48"	"PDGF_RTK_Inhibitor"	"COc1cc2nccc(Oc3ccc(NC(=S)NC(=O)c4ccccc4C)cc3)c2cc1OC"	"Residual Activity"	"'='"	"79.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219225"	"Millipore: Percentage of residual kinase activity of ITK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL2179815"	""	"None"	"473.46"	"0"	"2.72"	"51"	"C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)NCC(F)(F)F)c3)c3c(N)ncnc32)C1"	"IC50"	"'='"	"36220.0"	"nM"	"4.44"	""	""	"UO_0000065"	"9.38"	"0.18"	"1.72"	"3.73"	"0"	"CHEMBL2185029"	"Covalent inhibition of ITK in presence of 1 mM ATP"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2177048"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""
"CHEMBL2179817"	""	"None"	"523.64"	"1"	"4.83"	"54"	"C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)N(C)c4ccc(C(C)C)cc4)c3)c3c(N)ncnc32)C1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2185029"	"Covalent inhibition of ITK in presence of 1 mM ATP"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2177048"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""
"CHEMBL483747"	"GSK-980961A"	"None"	"390.46"	"0"	"4.13"	"GSK980961A"	"NS(=O)(=O)c1cccc(-c2cc3ccncc3cc2OCc2ccccc2)c1"	"Inhibition"	"'='"	"1.77"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL2007296"	""	"None"	"360.46"	"1"	"5.03"	"SID103904566"	"CCCOc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963747"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ITK"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL578601"	""	"None"	"333.46"	"0"	"1.86"	"48"	"CCCc1cc(N2CCC(N)CC2)nc2sc(C(N)=O)c(N)c12"	"IC50"	"'>'"	"7000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1038375"	"Inhibition of Itk"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156029"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL374060"	"GW439255X"	"None"	"325.41"	"0"	"4.53"	"GW439255X"	"Cc1cc(O)cc(C)c1/C=C/c1cncc(C(=O)OC(C)(C)C)c1"	"Inhibition"	"'='"	"1.16"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL513330"	"GW781673X"	"None"	"336.79"	"0"	"3.45"	"GW781673X"	"Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1"	"Inhibition"	"'='"	"1.37"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962115"	"GSK_PKIS: ITK mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL488397"	""	"None"	"550.64"	"1"	"4.49"	"8d"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(/C=C/c3ccncc3)s1)n2CCC(N)=O"	"IC50"	"'='"	"990.0"	"nM"	"6.00"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL942221"	"Antagonist activity at ITK expressed in chicken DT40 B cells assessed as inhibition of calcium flux"	"F"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"DT40 B"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152261"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""
"CHEMBL359999"	"GW801372X"	"None"	"348.37"	"0"	"2.95"	"GW801372X"	"COc1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(OC)c1"	"Inhibition"	"'='"	"11.79"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962115"	"GSK_PKIS: ITK mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1288317"	""	"None"	"247.30"	"0"	"4.02"	"6l"	"Cc1ccc2c(-c3cc4ccccc4[nH]3)n[nH]c2c1"	"IC50"	"'='"	"160.0"	"nM"	"6.80"	""	""	"UO_0000065"	"27.48"	"0.49"	"2.78"	"15.28"	"0"	"CHEMBL1292322"	"Inhibition of recombinant GST- tagged full-length ITK expressed in baculovirus expression system after 30 mins by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1287686"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""
"CHEMBL381604"	"GW799251X"	"None"	"446.87"	"0"	"4.36"	"GW799251X"	"Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1"	"Inhibition"	"'='"	"1.89"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1289729"	""	"None"	"272.31"	"0"	"3.89"	"6t"	"Cc1ccc2cc(-c3n[nH]c4cc(C#N)ccc34)[nH]c2c1"	"IC50"	"'='"	"70.0"	"nM"	"7.16"	""	""	"UO_0000065"	"26.27"	"0.47"	"3.26"	"10.48"	"0"	"CHEMBL1292322"	"Inhibition of recombinant GST- tagged full-length ITK expressed in baculovirus expression system after 30 mins by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1287686"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""
"CHEMBL362155"	"GW827102X"	"None"	"490.45"	"1"	"5.39"	"GW827102X"	"FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)c1"	"Inhibition"	"'='"	"0.97"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL481738"	""	"None"	"549.62"	"1"	"3.86"	"47"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(-c3ccnc(C#N)c3)s1)n2CCC(N)=O"	"IC50"	"'='"	"90.0"	"nM"	"7.05"	""	""	"UO_0000065"	"12.82"	"0.24"	"3.19"	"4.69"	"0"	"CHEMBL1028078"	"Inhibition of human ITK expressed in chicken DT40 cells assessed as calcium influx by FLIPR"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"DT40"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143295"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL4552354"	"BI 3017"	"None"	"407.43"	"0"	"1.30"	"EUB0001066"	"Cc1nccc(COC(=O)N2C[C@@H]3[C@@H](CNC(=O)c4ccc5[nH]nnc5c4)[C@@H]3C2)n1"	"% Control"	""	"100.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507275"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL1165616"	""	"None"	"459.59"	"0"	"4.43"	"43"	"CC(C)CN(C)C(=O)c1ccc2c(CNCCCO)c(-c3n[nH]cc3-c3ccccc3)[nH]c2c1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1167768"	"Inhibition of GST-tagged full length recombinant ITK after 2 hrs by IMAP assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1165955"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2010"	"None"	""
"CHEMBL372474"	"GW678313X"	"None"	"452.51"	"1"	"5.69"	"GW678313X"	"CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1"	"Inhibition"	"'='"	"2.37"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962115"	"GSK_PKIS: ITK mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL477979"	"GW785974X"	"None"	"350.46"	"0"	"3.94"	"GW785974X"	"Cc1ccc(C(=O)NC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1"	"Inhibition"	"'='"	"-1.4"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1684673"	""	"None"	"338.41"	"1"	"5.48"	"23d"	"CN(c1ccccc1)c1ccc2cc(-c3n[nH]c4ccccc34)[nH]c2c1"	"IC50"	"'='"	"310.0"	"nM"	"6.51"	""	""	"UO_0000065"	"19.23"	"0.34"	"1.03"	"13.64"	"0"	"CHEMBL1685631"	"Inhibition of recombinant GST-tagged full-length ITK expressed in baculovirus expression system after 30 mins by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1681705"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL1684653"	""	"None"	"373.50"	"0"	"4.92"	"11n"	"CCN1CCCC(Nc2ccc3[nH]nc(-c4cc5ccc(C)cc5[nH]4)c3c2)C1"	"IC50"	"'='"	"66.0"	"nM"	"7.18"	""	""	"UO_0000065"	"19.22"	"0.35"	"2.26"	"12.02"	"0"	"CHEMBL1685631"	"Inhibition of recombinant GST-tagged full-length ITK expressed in baculovirus expression system after 30 mins by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1681705"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL1909362"	"GW830900A"	"None"	"534.09"	"0"	"3.22"	"GW830900A"	"CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1.Cl"	"Inhibition"	"'='"	"1.62"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1684542"	""	"None"	"359.48"	"0"	"4.53"	"11i"	"Cc1ccc2cc(-c3n[nH]c4ccc(NC5CCN(C)CC5)cc34)[nH]c2c1"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"22.25"	"0.40"	"3.47"	"13.39"	"0"	"CHEMBL1685631"	"Inhibition of recombinant GST-tagged full-length ITK expressed in baculovirus expression system after 30 mins by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1681705"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL188426"	"GW807982X"	"None"	"430.39"	"0"	"4.36"	"GW807982X"	"CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1"	"Inhibition"	"'='"	"1.63"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962115"	"GSK_PKIS: ITK mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL475251"	"R-406"	"2.0"	"470.46"	"0"	"3.63"	"R406"	"COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC"	"Kd"	"'='"	"400.0"	"nM"	"6.40"	""	""	"UO_0000065"	"13.60"	"0.26"	"2.77"	"4.97"	"0"	"CHEMBL1908717"	"Binding constant for ITK kinase domain"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1908390"	"1"	"Scientific Literature"	"Nat Biotechnol"	"2011"	"None"	""
"CHEMBL208437"	"GW711782X"	"None"	"408.47"	"0"	"4.48"	"GW711782X"	"c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1"	"Inhibition"	"'='"	"0.01"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1945950"	""	"None"	"366.47"	"0"	"3.59"	"39"	"CC(C)(O)c1ccc(-c2cnc3[nH]c(=O)n(CC4CCCCC4)c3n2)cc1"	"Activity"	"'='"	"90.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1948939"	"Inhibition of Itk assessed as activity remaining at 10 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1944561"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""
"CHEMBL263796"	"GW445014X"	"None"	"307.18"	"0"	"3.92"	"GW445014X"	"CNC(=O)c1cncc(/C=C/c2c(Cl)cccc2Cl)c1"	"Inhibition"	"'='"	"-1.73"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962115"	"GSK_PKIS: ITK mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
